ETHOpen,ETHHigh,ETHLow,TBondsOpenValue,IndexFutures,InflationRateValue,UnemploymentValue,FedFundRateValue,GDP,SandPValue,BTCOpen,ETHOpenTM1,ETHOpenTM2,ETHOpenTM3,ETHOpenTM4,ETHOpenTM5,ETHOpenTM6,ETHOpenTM7,BTCOpenTM1,BTCOpenTM2,BTCOpenTM3,BTCOpenTM4,BTCOpenTM5,BTCOpenTM6,BTCOpenTM7,Date
5.046131129781096,5.248391557778311,5.038574662785497,5.026549652910326,4.550027386490883,0.4855078157817008,1.4586150226995167,0.14842000511827322,9.829254187905713,7.806737071733655,155.42,5.246866164956958,5.425346414676578,5.269969331032549,5.421994111241634,5.430748153728526,5.418231463213374,5.316108167556585,5.246866164956958,5.425346414676578,5.269969331032549,5.421994111241634,5.430748153728526,5.418231463213374,5.316108167556585,2017-07-17
5.246866164956958,5.54864797770621,5.178519803092441,5.028188661677157,4.548758552062129,0.4855078157817008,1.4586150226995167,0.14842000511827322,9.829254187905713,7.8073066868519945,189.97,5.425346414676578,5.269969331032549,5.421994111241634,5.430748153728526,5.418231463213374,5.316108167556585,5.312614671248861,5.425346414676578,5.269969331032549,5.421994111241634,5.430748153728526,5.418231463213374,5.316108167556585,5.312614671248861,2017-07-18
5.425346414676578,5.497250189147188,5.232230981420177,5.035937476958474,4.5463221101788855,0.4855078157817008,1.4586150226995167,0.14842000511827322,9.829254187905713,7.807550708327095,227.09,5.269969331032549,5.421994111241634,5.430748153728526,5.418231463213374,5.316108167556585,5.312614671248861,5.312861091988878,5.269969331032549,5.421994111241634,5.430748153728526,5.418231463213374,5.316108167556585,5.312614671248861,5.312861091988878,2017-07-19
5.269969331032549,5.463238408661824,5.269969331032549,5.035937476958474,4.547488105647006,0.4855078157817008,1.4586150226995167,0.14842000511827322,9.829254187905713,7.8119734296220225,194.41,5.421994111241634,5.430748153728526,5.418231463213374,5.316108167556585,5.312614671248861,5.312861091988878,5.282086353437619,5.421994111241634,5.430748153728526,5.418231463213374,5.316108167556585,5.312614671248861,5.312861091988878,5.282086353437619,2017-07-20
5.421994111241634,5.466455478825517,5.344532790344999,5.038169394289575,4.542230386214217,0.4855078157817008,1.4586150226995167,0.14842000511827322,9.829254187905713,7.81249960695592,226.33,5.430748153728526,5.418231463213374,5.316108167556585,5.312614671248861,5.312861091988878,5.282086353437619,5.282086353437619,5.430748153728526,5.418231463213374,5.316108167556585,5.312614671248861,5.312861091988878,5.282086353437619,5.282086353437619,2017-07-21
5.430748153728526,5.436164433240162,5.411824607341631,5.041002830712652,4.538175317163813,0.4855078157817008,1.4586150226995167,0.14842000511827322,9.829254187905713,7.81035268372429,228.32,5.418231463213374,5.316108167556585,5.312614671248861,5.312861091988878,5.282086353437619,5.282086353437619,5.304945352838257,5.418231463213374,5.316108167556585,5.312614671248861,5.312861091988878,5.282086353437619,5.282086353437619,5.304945352838257,2017-07-24
5.418231463213374,5.4204464997811,5.260823162120456,5.038169394289575,4.539724586913022,0.4855078157817008,1.4586150226995167,0.14842000511827322,9.829254187905713,7.811244419019083,225.48,5.316108167556585,5.312614671248861,5.312861091988878,5.282086353437619,5.282086353437619,5.304945352838257,5.304945352838257,5.316108167556585,5.312614671248861,5.312861091988878,5.282086353437619,5.282086353437619,5.304945352838257,5.304945352838257,2017-07-25
5.316108167556585,5.343720850001886,5.263208189434469,5.0271645960474665,4.540311613639595,0.4855078157817008,1.4586150226995167,0.14842000511827322,9.829254187905713,7.813187267521416,203.59,5.312614671248861,5.312861091988878,5.282086353437619,5.282086353437619,5.304945352838257,5.304945352838257,5.420092423473958,5.312614671248861,5.312861091988878,5.282086353437619,5.282086353437619,5.304945352838257,5.304945352838257,5.420092423473958,2017-07-26
5.312614671248861,5.326321562957634,5.292953004048886,5.030846334712386,4.5337278885337255,0.4855078157817008,1.4586150226995167,0.14842000511827322,9.829254187905713,7.814964902120099,202.88,5.312861091988878,5.282086353437619,5.282086353437619,5.304945352838257,5.304945352838257,5.420092423473958,5.385045370057861,5.312861091988878,5.282086353437619,5.282086353437619,5.304945352838257,5.304945352838257,5.420092423473958,5.385045370057861,2017-07-27
5.312861091988878,5.317776797704256,5.245812812565887,5.028188661677157,4.537961436294641,0.4855078157817008,1.4586150226995167,0.14842000511827322,9.829254187905713,7.808972981358771,202.93,5.282086353437619,5.282086353437619,5.304945352838257,5.304945352838257,5.420092423473958,5.385045370057861,5.413385609375712,5.282086353437619,5.282086353437619,5.304945352838257,5.304945352838257,5.420092423473958,5.385045370057861,5.413385609375712,2017-07-28
