Date,ETHOpen,ETHHigh,ETHLow,volumeto,volumefrom,TBondsOpenValue,IndexFutures,InflationRateValue,UnemploymentValue,FedFundRateValue,GDP,SandPValue
2017-08-17,301.38,310.43,298.19,141776697.36,466305.76,154.21875,93.54,1.72,4.4,1.16,18569.1,2464.8
2017-08-18,300.3,306.52,287.17,155333057.71,523133.9,155.0625,93.195,1.72,4.4,1.16,18569.1,2465.6
2017-08-19,292.62,298.79,283.65,133331931.88,458296.55,155.875,93.44,1.72,4.4,1.16,18569.1,2425.9
2017-08-20,293.02,298.78,288.48,86214711.32,293661.68,155.875,93.44,1.72,4.4,1.16,18569.1,2425.9
2017-08-21,298.2,345.44,294.93,371320147.37,1147950.71,155.875,93.44,1.72,4.4,1.16,18569.1,2425.9
2017-08-22,321.85,329.39,293.09,255666010.62,823697.62,155.75,93.175,1.72,4.4,1.16,18569.1,2431.2
2017-08-23,313.37,325.1,313.16,136793702.05,428625.31,156.1875,92.82,1.72,4.4,1.16,18569.1,2429.4
2017-08-24,317.4,328.65,315.94,113467892.46,352256.9,155.65625,93.275,1.72,4.4,1.16,18569.1,2453.1
2017-08-25,325.28,337.24,324.69,142040413.42,428182.32,156.5625,92.9,1.72,4.4,1.16,18569.1,2439.3
2017-08-26,330.06,334.7,325.9,70828266.3,214806.33,156.0625,93.05,1.72,4.4,1.16,18569.1,2442.1
2017-08-27,332.86,347.92,332.8,113661914.42,336374.92,156.0625,93.05,1.72,4.4,1.16,18569.1,2442.1
2017-08-28,347.88,350.5,335.41,155518324.93,452449.22,156.0625,93.05,1.72,4.4,1.16,18569.1,2442.1
2017-08-29,347.66,375.18,347.24,245077133.04,674865.15,156.625,92.15,1.72,4.4,1.16,18569.1,2442.8
2017-08-30,372.35,390.64,367.41,247280361.72,651250.58,157.0,91.99,1.72,4.4,1.16,18569.1,2429.3
2017-08-31,383.86,389.64,380.89,129260777.23,335126.62,157.03125,92.075,1.72,4.4,1.07,18569.1,2446.5
2017-09-01,388.33,395.3,386.71,192664622.13,491601.26,157.125,92.63,1.939,4.4,1.16,18569.1,2458.0
2017-09-02,391.42,392.04,328.87,392672123.64,1101764.65,157.4375,92.36,1.939,4.2,1.16,18569.1,2472.0
2017-09-03,351.03,370.5,336.37,220213614.9,627030.97,157.4375,92.36,1.939,4.2,1.16,18569.1,2472.0
2017-09-04,352.45,352.45,279.95,518097340.34,1691892.31,157.4375,92.36,1.939,4.2,1.16,18569.1,2472.0
2017-09-05,303.7,324.37,275.97,285969365.42,947781.26,157.4375,92.45,1.939,4.2,1.16,18569.1,2472.0
2017-09-06,317.94,341.77,317.82,207751167.29,624432.7,156.84375,92.395,1.939,4.2,1.16,18569.1,2463.0
2017-09-07,338.92,338.92,323.36,145609934.39,439263.99,158.4375,91.955,1.939,4.2,1.16,18569.1,2459.3
2017-09-08,335.37,335.39,293.12,307973324.88,997877.33,157.6875,91.925,1.939,4.2,1.16,18569.1,2461.0
2017-09-09,306.72,309.07,293.71,127930167.28,423738.08,158.96875,91.215,1.939,4.2,1.16,18569.1,2461.0
2017-09-10,303.79,305.76,280.7,179819553.2,612531.96,158.96875,91.215,1.939,4.2,1.16,18569.1,2461.0
2017-09-11,299.21,308.3,288.6,149130023.67,502277.48,158.96875,91.215,1.939,4.2,1.16,18569.1,2461.0
2017-09-12,297.95,316.38,285.75,212949898.74,706469.01,158.125,91.19,1.939,4.2,1.16,18569.1,2477.0
2017-09-13,294.1,294.39,257.16,328829086.33,1204287.66,157.34375,91.67,1.939,4.2,1.16,18569.1,2491.0
2017-09-14,275.84,280.65,222.06,448360655.12,1840149.11,156.46875,91.63,1.939,4.2,1.16,18569.1,2492.5
2017-09-15,223.14,267.7,200.75,601118554.63,2545560.43,156.28125,92.165,1.939,4.2,1.16,18569.1,2492.5
2017-09-16,259.57,272.43,245.74,213735353.14,829893.83,156.625,91.775,1.939,4.2,1.16,18569.1,2492.5
2017-09-17,254.49,265.78,239.98,129073620.3,509132.86,156.625,91.775,1.939,4.2,1.16,18569.1,2492.5
2017-09-18,258.4,300.69,258.36,316944028.29,1101869.95,156.625,91.775,1.939,4.2,1.16,18569.1,2492.5
2017-09-19,297.53,299.91,275.94,211173075.81,736458.34,156.21875,91.435,1.939,4.2,1.16,18569.1,2498.2
2017-09-20,283.0,293.74,277.72,119360306.75,416768.41,155.8125,91.505,1.939,4.2,1.16,18569.1,2502.3
2017-09-21,283.56,287.13,252.22,213821119.8,794785.87,155.46875,91.275,1.939,4.2,1.16,18569.1,2502.3
2017-09-22,257.77,270.74,254.28,128332019.33,491176.93,153.90625,92.13,1.939,4.2,1.16,18569.1,2505.0
2017-09-23,262.94,286.72,259.58,111790766.56,403931.95,153.9375,91.7,1.939,4.2,1.16,18569.1,2500.4
2017-09-24,286.14,294.54,276.25,129812958.5,455005.16,153.9375,91.7,1.939,4.2,1.16,18569.1,2500.4
2017-09-25,282.6,297.01,282.48,125825077.84,431148.81,153.9375,91.7,1.939,4.2,1.16,18569.1,2500.4
2017-09-26,294.89,295.89,287.01,77729398.68,266603.9,154.25,91.89,1.939,4.2,1.16,18569.1,2502.9
2017-09-27,288.64,312.64,287.83,155862803.45,519371.43,154.84375,92.175,1.939,4.2,1.16,18569.1,2496.1
2017-09-28,309.97,310.24,298.18,116142194.54,381991.35,154.65625,92.675,1.939,4.2,1.16,18569.1,2495.1
2017-09-29,302.77,303.54,279.79,189289895.65,651910.85,152.90625,93.0,1.939,4.2,1.06,18569.1,2502.8
2017-09-30,292.58,305.91,292.32,82819424.09,274718.7,152.75,92.755,1.939,4.2,1.06,18569.1,2507.0
2017-10-01,302.77,304.79,295.44,66161942.23,220320.92,152.75,92.755,2.233,4.2,1.06,18569.1,2507.0
2017-10-02,303.95,304.13,293.34,87144370.37,291646.77,152.75,92.755,2.233,4.2,1.16,18569.1,2507.0
2017-10-03,296.81,299.92,286.86,88276884.19,302101.3,152.6875,92.71,2.233,4.2,1.16,18569.1,2520.6
2017-10-04,291.81,295.57,288.56,67580849.1,231043.01,152.5625,93.2,2.233,4.2,1.16,18569.1,2526.5
2017-10-05,291.68,297.47,286.73,59328523.56,202892.42,152.8125,92.885,2.233,4.2,1.16,18569.1,2531.5
2017-10-06,294.99,309.0,293.75,80140194.73,265830.27,152.75,93.075,2.233,4.2,1.16,18569.1,2535.7
2017-10-07,308.33,314.12,304.63,83321062.1,269276.51,152.28125,93.57,2.233,4.2,1.16,18569.1,2548.6
2017-10-08,311.26,313.52,308.13,67801593.66,217688.05,152.28125,93.57,2.233,4.2,1.16,18569.1,2548.6
2017-10-09,309.49,310.14,286.52,140753204.93,471243.74,152.28125,93.57,2.233,4.2,1.16,18569.1,2548.6
2017-10-10,296.95,305.95,292.28,80475858.44,268423.2,152.0625,93.315,2.233,4.2,1.16,18569.1,2543.8
2017-10-11,298.46,305.12,297.18,67246675.44,223439.16,152.21875,93.24,2.233,4.2,1.16,18569.1,2543.3
2017-10-12,302.86,308.77,301.65,130357482.76,426811.81,152.1875,92.705,2.233,4.2,1.16,18569.1,2548.4
2017-10-13,302.89,347.7,298.29,325130767.69,994746.99,152.4375,92.435,2.233,4.2,,18569.1,2552.1
2017-10-14,336.83,347.14,333.83,118217861.14,345894.16,153.125,92.565,2.233,4.2,,18569.1,2547.8
2017-10-15,338.81,341.93,318.35,154046243.07,465975.53,153.125,92.565,2.233,4.2,,18569.1,2547.8
2017-10-16,336.58,337.18,335.69,1916018.91,5697.18,,,,,,18569.1,
